category,group,enrollment,year
Race/Ethnicity,All Students,733,2025
Race/Ethnicity,Asian,15,2025
Race/Ethnicity,African Am.,61,2025
Race/Ethnicity,Hispanic,76,2025
Race/Ethnicity,White,537,2025
Race/Ethnicity,2+,44,2025
Gender,All Students,733,2025
Gender,Male,381,2025
Gender,Female,352,2025
Grade,All Students,733,2025
