category,group,enrollment,year
Race/Ethnicity,All Students,841,2025
Race/Ethnicity,Asian,38,2025
Race/Ethnicity,African Am.,189,2025
Race/Ethnicity,Hispanic,186,2025
Race/Ethnicity,White,336,2025
Race/Ethnicity,2+,92,2025
Gender,All Students,841,2025
Gender,Male,446,2025
Gender,Female,394,2025
Grade,All Students,841,2025
