category,group,enrollment,year
Race/Ethnicity,All Students,808,2025
Race/Ethnicity,Asian,20,2025
Race/Ethnicity,African Am.,83,2025
Race/Ethnicity,Hispanic,163,2025
Race/Ethnicity,White,471,2025
Race/Ethnicity,2+,71,2025
Gender,All Students,808,2025
Gender,Male,435,2025
Gender,Female,373,2025
Grade,All Students,808,2025
